TransactionNo,Bread,Beverage,Cleaner,CannedGoods,Dairy,Drink,Dry_BakingGoods,FrozenFood,Fruit,Meat,PaperGoods,PersonalCare,Tobacco,Vegetable
461,1,0,1,0,1,1,0,1,0,1,1,1,0,0
462,0,0,1,0,1,0,1,0,1,0,0,0,0,1
463,1,0,0,0,1,1,0,0,1,1,0,1,1,1
464,0,0,0,0,1,1,0,0,1,1,0,0,1,1
465,0,0,0,0,1,1,0,1,1,0,0,1,1,1
466,0,1,0,1,0,0,1,1,1,0,1,1,0,1
467,0,0,0,0,0,1,0,0,1,1,0,1,1,1
468,1,1,0,0,0,0,0,0,0,1,1,0,0,1
469,1,0,0,0,1,1,0,0,1,1,0,1,1,1
470,0,1,0,0,0,0,1,0,1,0,0,1,0,1
471,1,1,1,0,1,0,0,1,1,0,1,0,1,0
472,1,1,0,1,1,0,0,1,1,0,0,0,0,1
473,0,0,1,0,0,1,1,0,1,0,1,1,1,1
474,1,1,0,0,1,0,0,0,0,1,1,1,0,0
475,1,0,0,0,1,1,1,0,0,1,0,1,0,0
476,0,1,0,1,1,0,1,1,0,0,0,0,1,1
477,1,1,0,0,1,0,0,0,1,1,0,0,0,1
478,1,1,0,0,0,0,0,0,1,1,1,1,0,1
479,1,1,1,1,0,0,0,1,1,0,1,0,0,1
480,0,1,0,0,1,0,1,0,1,1,0,1,1,1
481,1,0,1,0,0,1,0,0,1,0,1,1,1,1
482,1,1,0,0,0,0,0,0,1,1,0,1,0,1
483,1,0,0,0,1,1,0,0,1,1,0,1,1,1
484,1,0,0,0,1,1,0,0,1,0,1,1,1,1
485,1,1,0,1,0,0,0,1,0,0,0,0,1,1
486,1,1,0,0,1,0,1,0,1,1,0,0,1,1
487,1,0,0,1,1,1,0,1,0,0,0,0,1,1
488,0,1,0,0,1,0,1,1,1,0,0,0,0,1
489,0,1,0,1,1,0,1,1,1,0,1,0,0,1
490,1,0,0,0,0,1,0,0,1,0,1,1,1,1
491,1,1,0,0,1,0,0,1,1,0,0,1,1,1
492,1,1,0,1,1,0,0,0,0,0,0,0,0,0
493,1,1,0,0,1,0,0,0,1,0,0,0,0,1
494,1,0,0,0,0,1,1,1,1,0,0,1,0,1
495,1,1,0,0,1,0,0,0,1,0,0,0,1,1
496,1,0,0,1,1,1,1,1,0,0,0,1,1,1
497,1,0,0,1,0,1,0,1,0,0,0,1,1,1
498,1,0,0,0,1,0,0,0,1,1,0,0,0,1
499,1,1,0,0,1,0,0,1,1,0,1,1,0,1
500,0,1,0,1,1,1,1,1,1,0,0,1,0,1
501,1,0,0,0,1,1,0,1,0,0,1,1,1,0
502,1,1,0,0,1,0,0,1,0,0,0,0,0,0
503,1,1,0,0,1,0,0,0,1,0,1,0,0,1
504,1,0,0,0,1,1,0,0,1,0,1,1,1,1
505,1,0,0,0,1,0,1,1,0,1,1,1,1,0
506,1,1,0,1,1,0,0,1,1,1,0,1,0,1
507,1,1,1,1,1,0,0,1,1,0,1,1,0,1
508,0,0,0,0,0,1,1,0,1,1,0,1,1,1
509,1,0,0,1,1,1,0,1,0,0,0,1,1,1
510,0,1,1,0,1,0,0,0,1,1,1,0,0,1
511,0,1,0,1,0,0,1,1,1,0,0,0,0,1
512,0,1,0,1,1,0,1,1,1,0,1,1,1,1
513,0,1,0,1,1,0,1,1,1,0,0,0,1,1
514,1,1,0,0,1,0,0,0,1,1,1,0,0,1
515,1,1,0,0,0,0,0,0,1,1,0,0,0,1
516,1,0,1,1,1,1,1,1,1,0,1,1,0,1
517,1,0,1,0,0,0,0,0,1,0,0,0,0,1
518,1,0,0,0,1,1,0,0,1,0,0,1,1,1
519,1,1,0,0,1,1,1,0,1,1,0,1,1,1
520,0,1,1,0,0,0,0,0,0,1,0,0,0,1
521,1,1,0,0,0,0,0,0,1,1,1,0,0,1
522,0,0,0,0,1,1,1,0,0,0,1,1,1,0
523,1,1,0,0,1,0,0,1,1,0,1,1,0,1
524,1,0,0,0,0,0,0,0,1,1,0,0,0,1
525,1,0,0,1,1,1,0,1,0,0,0,1,1,0
526,1,1,1,0,0,0,0,1,1,0,1,0,0,1
527,1,0,1,0,0,1,0,1,1,0,1,1,1,1
528,0,1,1,0,0,0,0,0,1,1,1,1,0,1
529,0,1,0,0,1,1,1,0,1,1,1,1,0,1
530,1,1,1,1,0,0,0,1,1,0,1,0,0,0
531,0,1,0,0,0,0,0,0,1,1,1,1,0,1
532,0,1,1,0,1,0,1,0,0,1,1,0,1,0
533,1,0,0,1,0,1,0,0,1,0,0,1,1,1
534,1,1,0,0,1,0,0,0,1,0,1,0,0,1
535,0,0,0,1,1,1,0,1,1,1,0,1,1,1
536,1,0,0,0,1,1,1,0,1,0,0,1,1,0
537,0,1,0,0,1,0,1,0,0,0,1,0,0,0
538,1,1,0,1,1,0,0,1,1,0,1,0,0,1
539,0,0,0,0,1,1,1,0,0,0,1,1,1,1
540,1,1,1,0,0,0,0,1,1,0,1,1,1,0
541,1,1,0,0,0,0,0,0,1,1,0,1,0,0
542,1,0,0,0,0,1,0,0,1,1,0,1,1,1
543,0,1,1,1,0,0,0,1,1,0,1,0,0,1
544,1,0,0,1,1,1,0,1,0,0,0,1,1,0
545,1,1,1,0,1,0,0,0,1,1,1,1,0,1
546,1,1,1,0,1,0,0,1,0,0,1,1,0,1
547,0,1,0,0,1,0,1,0,1,0,1,0,0,1
548,1,0,0,1,1,0,0,1,1,0,0,1,0,0
549,1,1,0,0,1,0,1,0,1,1,1,1,1,0
550,1,1,0,0,1,0,0,1,1,1,1,1,0,1
551,1,1,0,0,1,1,0,0,1,0,1,1,1,0
552,1,0,1,0,1,0,0,1,1,0,1,0,0,1
553,0,1,0,1,1,0,0,1,1,0,0,0,0,1
554,1,1,0,1,1,0,0,1,1,0,1,0,0,1
555,1,1,0,1,1,0,1,1,1,0,0,1,0,1
556,1,1,0,0,1,0,1,1,1,0,0,1,1,1
557,1,0,0,0,0,1,0,0,1,1,1,1,0,1
558,1,1,1,0,1,0,0,0,1,1,0,0,0,1
559,0,1,0,1,1,0,1,1,1,0,1,0,0,1
560,1,1,0,0,1,0,0,0,1,0,1,1,1,1
561,1,1,1,0,0,0,0,1,1,1,1,1,1,1
562,1,1,1,0,1,0,0,1,1,0,1,0,1,1
563,0,1,0,1,1,0,0,1,0,1,0,0,0,0
564,1,0,0,0,0,0,0,1,1,0,0,0,0,0
565,1,0,0,1,1,1,0,1,1,0,1,1,1,1
566,1,1,0,0,1,0,0,1,1,0,1,0,0,1
567,1,0,0,1,1,0,0,1,1,0,1,0,1,1
568,1,0,0,1,1,1,0,1,1,0,0,1,0,1
569,1,1,0,1,1,0,0,1,1,0,0,1,0,1
570,1,0,0,0,0,0,0,1,1,0,0,1,0,1
571,1,1,0,0,1,0,0,1,1,0,0,1,0,1
572,1,0,0,0,1,0,0,0,0,1,1,0,0,0
573,1,1,0,0,1,0,0,0,1,0,0,0,1,1
574,1,1,0,0,1,1,0,0,0,0,0,1,1,0
575,1,1,1,0,1,0,0,0,1,0,1,1,0,1
576,1,1,0,0,1,0,0,0,1,1,0,0,0,1
577,1,1,0,0,0,0,0,0,0,1,1,1,0,0
578,1,1,1,1,1,0,0,1,1,0,1,1,0,1
579,1,1,0,0,1,0,0,1,1,0,0,0,0,1
580,1,1,0,0,1,0,0,0,1,0,1,1,0,1
581,1,1,1,0,1,0,0,1,1,1,1,0,0,1
582,1,0,0,0,1,0,0,1,1,0,0,0,0,1
583,1,1,0,0,0,0,0,0,1,1,0,0,1,1
584,1,1,0,1,1,0,0,1,1,0,0,0,0,1
585,1,1,0,1,0,1,0,1,1,0,0,1,0,1
586,1,1,0,0,0,0,0,0,1,1,0,0,0,1
587,1,1,0,0,1,0,1,1,1,0,0,1,1,1
588,1,1,1,0,1,1,0,1,1,0,1,1,1,1
589,1,1,0,1,1,0,0,1,1,0,0,0,0,1
590,1,1,0,0,1,0,0,1,1,0,1,1,0,1
591,1,0,0,1,1,1,0,1,1,0,1,1,1,1
592,1,1,0,1,1,0,0,1,1,0,0,0,0,1
593,1,0,0,0,1,1,0,1,1,0,0,1,1,1
594,1,1,0,0,0,0,0,0,0,1,1,1,0,0
595,1,1,1,0,1,0,0,0,1,1,1,0,1,1
596,1,1,0,0,0,0,0,0,1,1,0,1,1,1
597,1,0,0,0,1,1,0,0,1,0,0,1,1,1
598,1,0,0,0,1,1,0,0,0,1,0,1,0,0
599,1,0,0,0,1,0,0,1,0,0,0,0,0,0
600,1,0,0,0,1,0,0,1,1,0,0,0,0,1
601,1,1,0,1,1,0,0,1,1,0,0,1,0,1
602,0,1,0,0,1,1,1,1,1,0,1,1,1,1
603,0,1,0,1,0,0,1,1,1,0,0,1,0,1
604,0,1,0,0,1,0,1,0,1,1,0,0,0,1
605,1,0,0,0,1,1,0,0,1,1,1,1,1,1
606,1,1,1,0,1,0,0,1,1,0,1,1,0,1
607,1,1,0,0,1,0,0,1,1,0,0,0,0,1
608,1,0,0,1,1,1,0,1,1,0,0,1,0,1
609,0,1,0,0,1,1,0,1,1,1,0,1,1,1
610,0,0,0,1,1,0,1,1,1,0,1,1,0,1
611,1,1,0,0,1,0,0,0,0,0,0,0,0,1
612,1,0,0,1,1,0,1,1,1,0,0,0,1,1
613,1,1,0,1,0,0,0,0,1,0,1,0,0,1
614,1,0,0,1,0,1,0,0,1,1,0,1,1,1
615,1,1,0,0,0,0,0,0,1,1,1,1,1,1
616,1,1,0,1,1,0,1,1,1,0,0,0,0,1
617,1,1,0,1,1,0,0,1,1,0,0,1,0,1
618,1,1,1,1,1,0,0,1,1,0,1,0,0,1
619,1,0,0,0,0,0,0,0,1,1,1,1,0,1
620,1,1,0,0,0,0,1,0,1,1,0,1,1,1
621,1,1,0,1,0,0,0,0,1,0,0,0,0,1
622,1,0,1,0,1,1,0,0,1,0,1,1,1,1
623,0,0,0,0,0,1,1,1,0,0,0,1,1,0
624,1,0,1,1,0,1,0,1,1,0,1,1,1,1
625,1,1,0,1,1,0,0,1,1,0,0,0,0,1
626,1,1,0,1,0,0,0,1,1,0,0,0,1,1
627,1,0,1,0,1,0,0,0,1,1,0,0,1,0
628,1,1,0,1,1,0,0,1,1,1,0,0,0,0
629,1,1,0,0,0,0,0,0,1,0,1,1,0,1
630,1,0,0,0,1,0,0,1,1,0,0,0,0,1
631,1,0,0,0,0,0,0,0,1,1,0,0,0,1
632,1,1,0,0,0,1,1,0,1,0,1,1,1,0
633,1,0,0,1,1,1,0,1,0,1,0,1,1,0
634,1,1,0,1,1,0,0,1,0,0,0,0,0,0
635,1,0,0,1,0,1,0,1,1,0,0,1,1,1
636,1,1,0,0,1,1,0,0,0,0,1,1,1,0
637,1,0,0,0,1,1,0,0,1,0,0,1,1,1
638,0,1,0,0,1,0,0,0,0,0,0,0,0,0
639,1,1,0,1,1,1,0,1,1,0,0,1,1,1
640,0,0,1,1,1,1,0,1,0,0,1,1,1,0
641,1,1,0,0,0,0,0,0,0,1,1,0,1,0
642,1,0,0,0,1,1,0,0,1,1,0,1,1,1
643,1,1,0,0,0,0,0,0,1,0,0,0,0,1
644,1,1,0,0,1,0,1,1,1,0,1,0,0,1
645,1,1,0,1,1,0,1,1,1,0,1,0,0,1
646,1,0,0,1,1,0,0,0,0,0,0,0,0,0
647,1,1,0,0,0,0,1,0,1,1,0,1,0,1
648,1,1,1,0,1,0,0,0,1,0,1,0,0,1
649,1,1,0,1,1,0,0,1,1,0,1,0,0,1
650,1,1,0,0,1,0,0,0,1,0,1,1,0,1
651,1,0,0,1,1,1,0,1,1,0,0,1,1,0
652,1,1,0,0,0,0,0,1,1,0,0,1,0,1
653,1,1,0,0,1,0,0,1,1,0,0,1,0,1
654,0,0,0,1,0,1,1,1,0,0,0,1,0,1
655,1,0,0,0,1,0,0,0,1,1,0,1,0,0
656,0,1,0,0,1,0,1,0,1,0,1,0,0,1
657,1,1,1,0,1,0,1,0,1,0,1,0,0,1
658,1,1,1,0,0,0,0,1,1,0,1,1,0,1
659,1,1,0,1,1,0,0,0,1,0,0,0,0,1
660,1,1,0,0,1,0,0,1,1,0,0,0,0,1
661,1,1,0,0,1,0,0,1,1,0,0,1,0,1
662,1,1,0,0,1,0,1,0,1,0,0,1,0,1
663,1,1,0,1,1,0,0,1,1,0,1,0,0,1
664,0,1,0,1,1,0,0,1,1,0,0,0,0,1
665,1,0,0,0,0,0,0,0,1,1,0,0,0,1
666,1,1,0,0,1,0,0,0,1,1,0,1,1,1
667,1,0,0,1,1,1,0,1,1,0,0,0,1,1
668,1,0,0,0,1,1,0,0,1,1,0,1,1,1
669,0,0,0,0,1,0,1,1,1,0,1,0,1,1
670,1,1,0,0,1,0,0,0,1,0,0,1,1,1
671,1,1,1,0,0,0,0,0,1,1,1,0,0,1
672,1,1,0,0,0,0,0,0,1,1,0,1,0,1
673,1,1,0,1,1,0,0,1,0,0,1,0,1,0
674,1,1,0,0,1,0,0,0,1,0,1,1,0,1
675,1,0,0,0,1,1,0,0,1,0,0,1,0,1
676,1,0,0,1,1,1,0,1,1,0,0,1,1,1
677,1,1,0,0,1,0,0,0,1,0,0,0,0,1
678,1,1,0,1,1,0,0,1,1,0,0,1,0,1
679,1,1,0,0,1,0,0,0,1,1,1,0,0,1
680,1,0,0,0,1,0,0,0,1,1,0,0,0,1
681,1,1,0,0,1,0,0,0,1,1,0,0,0,1
682,1,1,0,0,1,0,0,0,1,1,0,1,0,1
683,0,1,0,1,0,0,1,1,1,0,0,0,0,1
684,1,1,0,0,0,0,0,0,1,1,1,0,0,1
685,1,1,0,0,0,0,0,0,1,1,0,1,1,0
686,0,0,0,0,1,0,1,0,0,0,0,0,0,1
687,1,0,0,0,1,1,0,0,1,0,0,1,1,1
688,1,1,0,1,1,0,0,1,1,0,1,0,0,1
689,1,1,0,0,1,0,0,0,1,0,0,0,0,1
690,1,1,0,1,1,0,0,1,1,0,0,1,0,1
691,1,0,1,0,0,1,0,0,1,0,1,1,1,1
692,1,1,1,1,1,0,0,1,0,1,1,0,1,0
693,1,1,0,0,0,0,0,0,1,0,1,1,0,1
694,0,0,1,0,1,0,1,0,1,0,1,0,0,1
695,1,1,0,0,0,1,1,0,1,1,0,1,1,1
696,1,0,0,0,1,1,0,0,1,1,1,1,1,1
697,1,1,0,1,1,0,0,1,0,0,1,1,0,0
698,1,0,0,0,1,1,0,0,1,0,0,1,0,0
699,0,1,0,0,1,0,0,1,1,0,0,0,1,1
700,1,1,0,1,0,0,0,1,0,1,0,1,1,1
701,1,1,0,0,1,0,0,1,1,0,0,1,0,1
702,1,1,0,0,1,0,0,0,1,0,0,0,0,1
703,1,1,0,0,1,0,0,0,0,0,0,0,1,1
704,1,1,0,0,0,0,0,0,1,0,0,0,0,1
705,1,0,0,0,1,1,0,0,1,1,1,1,1,0
706,1,1,0,1,1,0,0,1,1,1,1,1,0,1
707,1,1,0,0,1,0,1,0,1,0,1,1,0,1
708,1,0,1,0,1,1,0,0,1,1,0,1,1,1
709,1,0,0,1,1,1,0,1,1,0,0,1,0,1
710,1,1,0,0,0,0,0,1,1,0,0,0,1,1
711,1,0,0,1,1,0,0,1,0,0,1,1,0,0
712,1,1,0,1,1,0,0,1,1,0,1,0,0,1
713,1,0,0,0,1,1,0,1,1,1,0,1,1,1
714,1,1,1,0,0,0,0,0,1,1,0,0,0,1
715,0,1,0,0,1,0,1,0,1,1,0,0,0,1
716,0,1,1,0,1,0,1,1,0,0,1,1,0,0
717,1,1,0,0,1,1,0,0,1,0,0,1,1,1
718,1,1,0,0,1,0,0,1,1,0,0,0,0,1
719,1,1,0,0,1,0,0,1,1,0,0,0,0,1
720,1,1,0,0,1,0,0,0,1,0,0,1,1,1
721,1,1,0,1,0,1,0,1,1,0,0,1,1,1
722,1,0,0,0,0,1,0,0,0,1,0,1,1,0
723,1,1,0,1,1,0,0,1,1,0,1,0,1,1
724,1,0,0,1,0,0,0,1,1,0,0,1,0,1
725,1,1,0,1,0,0,0,1,1,1,1,1,0,1
726,1,1,0,1,1,0,1,1,1,0,1,0,0,1
727,1,1,0,1,0,0,0,1,1,0,0,1,0,1
728,1,1,0,0,0,0,0,0,1,1,1,0,1,1
729,1,1,0,0,0,0,0,0,1,1,0,1,0,1
730,1,0,1,0,1,0,0,1,1,0,1,1,0,1
731,1,1,1,1,0,0,0,0,1,0,1,1,0,0
732,1,1,1,0,1,0,0,0,1,1,1,1,0,1
733,1,1,0,1,1,0,1,1,1,0,1,1,1,1
734,0,1,1,0,1,0,1,1,1,0,1,1,0,1
735,0,1,0,0,0,1,1,0,1,0,0,1,1,1
736,1,1,1,0,0,0,0,1,0,0,1,1,1,1
737,1,0,0,0,1,1,0,0,1,0,0,1,1,1
738,1,1,0,0,0,1,0,0,1,0,1,1,0,1
739,1,1,0,0,1,0,0,1,1,0,0,0,1,1
740,0,0,0,0,0,0,0,0,1,1,1,0,0,1
741,1,1,0,0,0,0,0,1,1,0,0,1,1,1
742,1,1,0,1,1,0,0,1,1,0,1,0,1,1
743,0,0,0,0,0,1,0,0,1,0,0,1,1,1
744,1,0,1,1,0,0,0,1,1,1,1,0,0,1
745,1,1,0,1,0,0,0,1,1,0,0,1,0,1
746,0,1,1,1,1,0,1,1,1,0,1,1,0,1
747,0,1,0,0,1,0,0,1,1,0,0,0,1,0
748,1,1,0,1,1,0,0,0,1,0,0,0,0,1
749,1,1,0,0,1,0,0,0,0,1,0,0,0,1
750,1,1,1,0,1,0,0,1,1,1,1,1,0,1
751,1,0,0,1,0,1,0,1,0,0,0,1,1,0
752,1,0,0,0,1,1,0,0,1,0,1,1,1,1
753,1,1,1,0,1,0,0,0,1,0,0,0,0,1
754,1,1,0,0,0,0,0,0,0,1,0,1,0,1
755,1,1,0,1,1,0,0,1,0,0,0,1,0,0
756,1,0,1,0,1,1,0,0,1,0,1,1,0,1
757,1,1,0,1,1,0,0,1,1,0,0,0,1,0
758,1,0,1,0,1,1,0,0,0,1,1,1,0,1
759,1,1,0,1,1,0,0,1,0,1,0,0,0,0
760,0,1,0,0,1,0,1,0,1,0,1,0,0,1
761,1,1,0,1,1,0,0,1,1,0,1,1,0,1
762,1,1,0,0,1,0,0,1,1,0,0,1,0,1
763,1,0,0,0,1,1,0,1,0,0,0,1,1,1
764,1,1,0,0,1,0,1,0,1,0,0,1,0,1
765,0,1,0,0,0,0,0,0,1,1,0,0,0,1
766,1,0,0,0,1,0,0,0,0,1,1,0,0,0
767,1,1,0,0,0,0,0,1,1,1,0,0,0,1
768,0,1,1,1,0,0,0,1,1,0,1,1,1,1
769,0,1,0,0,0,0,0,0,1,1,1,0,0,1
770,1,0,0,0,1,0,0,0,1,1,0,1,0,1
771,0,0,0,0,1,0,0,0,1,0,0,0,0,1
772,0,0,0,0,1,1,0,0,1,1,0,0,1,1
773,1,1,0,0,1,1,0,0,1,1,0,0,1,1
774,1,1,0,0,1,0,0,1,1,0,1,0,0,1
775,1,0,0,1,0,1,0,1,0,0,0,0,1,1
776,0,1,0,0,1,1,1,0,1,0,0,1,1,1
777,1,1,0,0,1,0,0,0,1,1,1,0,0,1
778,1,0,1,0,0,1,0,1,1,0,1,1,1,1
779,1,1,0,1,0,0,0,1,1,0,0,0,0,1
780,1,1,1,0,1,0,0,1,1,1,1,1,0,1
781,1,1,0,1,1,0,0,1,0,0,0,0,1,0
782,1,0,1,1,1,1,0,1,1,0,0,1,1,1
783,1,1,0,1,1,0,1,1,1,0,0,1,0,1
784,1,1,0,1,0,0,0,1,1,1,0,1,1,1
785,1,1,0,0,1,0,0,0,0,1,0,0,1,1
786,0,0,0,1,1,0,0,1,0,0,0,0,0,0
787,0,1,0,0,1,1,1,0,1,1,0,1,1,1
788,1,0,0,0,1,1,0,1,1,0,0,1,1,1
789,1,1,1,0,1,0,0,0,1,0,1,0,0,1
790,1,1,0,0,1,0,0,0,1,1,0,1,0,1
791,1,1,0,0,1,0,0,0,0,0,0,0,1,0
792,1,1,0,0,1,0,1,1,1,0,0,1,0,1
793,1,1,0,0,1,0,0,0,1,0,0,0,0,1
794,1,0,0,1,0,1,0,1,1,0,0,1,0,1
795,1,1,1,1,0,0,1,1,0,0,1,0,0,0
796,1,1,0,0,1,1,0,1,1,0,0,1,1,1
797,1,1,0,0,1,0,1,1,0,0,0,0,0,1
798,1,0,0,0,0,1,0,1,1,0,1,1,1,1
799,1,0,0,1,1,1,0,0,1,0,0,1,1,1
800,0,1,1,0,1,1,1,1,0,0,1,0,1,0
801,1,0,0,1,1,1,0,0,1,1,0,1,1,1
802,1,1,0,0,1,0,0,0,1,0,0,1,0,1
803,1,1,0,1,1,0,0,0,1,0,1,1,0,0
804,1,1,1,1,1,0,0,1,1,0,1,0,0,1
805,1,1,0,0,1,0,0,1,1,0,1,1,1,1
806,0,1,0,0,1,0,1,1,1,0,0,0,0,1
807,1,1,1,0,1,0,0,0,1,1,0,1,0,1
808,1,1,0,1,0,1,0,1,1,0,0,0,1,1
809,1,1,0,0,1,0,0,0,1,1,1,1,0,1
810,1,1,0,1,1,0,0,1,1,0,1,0,1,1
811,0,1,0,1,1,0,1,1,0,0,0,0,0,1
812,1,1,1,1,1,1,0,1,1,0,0,1,1,1
813,1,1,0,0,0,0,0,1,1,0,0,0,0,1
814,1,1,1,0,1,0,0,0,1,0,1,1,0,1
815,1,1,0,1,1,1,0,1,1,0,0,1,1,1
816,0,1,0,0,0,0,1,0,0,1,1,0,0,0
817,1,1,0,0,1,0,1,0,1,1,0,1,0,1
818,1,1,1,0,1,0,0,0,0,1,1,1,0,0
819,1,0,1,1,1,1,0,1,1,0,0,1,1,1
820,1,0,1,0,1,1,0,1,1,0,1,1,1,1
821,1,1,0,0,1,0,0,0,1,1,0,0,0,1
822,1,1,0,0,1,1,0,0,1,1,0,1,1,1
823,1,1,0,0,0,0,0,0,1,1,0,0,0,1
824,1,1,1,0,0,0,0,0,1,0,0,1,0,1
825,0,0,0,0,1,0,0,1,0,0,0,0,0,0
826,1,1,0,0,0,1,0,0,1,1,0,1,0,1
827,0,1,0,1,1,0,0,1,0,0,0,0,1,0
828,1,1,0,1,1,0,0,1,0,0,1,0,0,0
829,1,0,1,1,1,0,0,1,1,0,0,1,0,1
830,1,1,0,1,1,1,0,1,1,0,1,1,1,1
831,1,1,1,0,1,0,0,0,1,1,1,1,0,1
832,1,0,0,0,0,1,0,0,1,0,0,1,1,1
833,0,1,0,0,1,0,1,0,0,0,0,0,0,1
834,1,0,0,1,1,0,0,1,0,0,1,1,1,0
835,1,1,1,1,1,1,0,1,0,0,1,1,1,0
836,1,0,1,0,1,1,0,0,1,1,1,1,1,1
837,1,1,1,0,1,0,0,1,1,0,1,0,1,1
838,1,1,0,0,1,0,0,0,1,1,0,0,0,1
839,1,1,1,0,1,0,0,1,1,0,1,1,0,1
840,1,0,1,0,1,0,0,0,1,0,1,1,0,1
841,1,1,0,0,0,0,0,0,1,1,0,1,0,1
842,1,1,0,0,1,0,0,0,1,0,0,1,0,1
843,1,1,1,0,1,0,0,1,1,0,0,0,1,1
844,0,0,1,0,1,1,1,0,0,1,1,1,1,0
845,1,1,1,0,1,0,0,0,1,0,0,1,0,1
846,1,1,0,0,0,0,0,1,0,0,0,0,0,0
847,1,1,0,0,1,0,0,0,0,0,0,1,0,0
848,1,0,0,0,1,1,0,0,1,0,1,1,0,0
849,1,0,0,0,1,1,0,0,0,1,0,1,1,0
850,1,1,0,0,0,0,0,0,1,0,0,0,0,1
851,1,1,0,1,1,0,1,1,1,1,1,0,0,1
852,1,1,0,1,1,0,0,1,0,0,1,1,0,1
853,1,1,0,0,0,0,0,0,0,0,0,1,1,1
854,1,1,0,0,1,0,0,0,1,0,0,1,0,1
855,1,1,0,0,1,0,0,1,1,0,0,0,1,1
856,1,1,0,0,0,0,0,1,0,0,0,0,0,0
857,1,1,0,1,0,0,0,1,0,0,0,0,0,0
858,1,1,1,0,1,0,0,0,1,0,1,0,0,1
859,0,1,0,1,0,0,1,1,0,0,0,0,0,0
860,1,1,1,0,1,0,0,0,1,1,1,0,0,0
861,1,1,0,0,1,0,0,1,1,0,0,0,0,1
862,0,0,0,1,1,1,1,1,0,0,0,1,0,0
863,0,1,1,0,1,0,1,1,0,0,1,0,0,0
864,1,1,1,0,1,0,0,1,1,0,1,1,0,1
865,0,1,0,0,1,0,0,0,1,0,0,0,0,1
866,0,0,0,0,0,1,0,0,1,1,0,1,1,1
867,1,1,1,1,1,0,0,1,1,0,1,1,0,1
868,0,1,0,1,1,0,1,1,0,0,1,0,0,1
869,1,1,0,1,1,0,0,0,1,0,0,0,0,1
870,1,1,0,0,1,0,0,1,1,0,0,1,1,1
871,1,1,1,0,1,0,0,0,1,1,1,0,0,1
872,1,1,0,0,1,0,0,0,1,1,1,0,0,1
873,1,0,0,0,1,1,0,1,1,0,0,1,1,1
874,1,1,0,0,1,0,0,1,1,0,0,0,0,1
875,1,1,0,0,1,0,0,0,1,1,1,0,0,1
876,1,1,0,0,0,0,0,1,1,0,1,0,0,1
877,1,0,0,1,0,1,0,1,0,0,0,1,0,0
878,1,0,0,1,1,1,0,1,0,0,0,1,1,0
879,0,1,1,0,1,0,1,1,0,0,1,1,0,1
880,1,0,0,0,1,1,0,0,1,0,0,1,1,1
881,1,0,0,0,1,1,0,0,1,1,0,1,1,1
882,1,1,0,0,0,0,0,0,1,1,0,1,1,1
883,1,0,0,1,1,1,0,1,1,0,0,1,1,1
884,1,0,1,0,1,1,1,0,1,0,1,1,1,0
885,0,1,0,0,1,0,0,1,0,0,0,0,1,0
886,1,0,0,0,1,0,0,0,1,0,1,0,0,1
887,1,0,1,1,1,0,0,1,0,0,0,0,1,0
888,1,0,0,1,1,1,0,1,1,0,0,1,1,1
889,1,0,0,0,1,0,1,1,1,0,0,0,0,1
890,1,1,0,0,0,0,0,0,1,1,0,0,0,1
891,0,1,0,1,1,0,1,1,1,0,1,1,0,1
892,1,1,0,0,1,0,0,0,0,0,0,0,0,0
893,0,0,0,0,1,0,0,0,1,1,0,0,0,1
894,1,0,0,1,0,0,0,1,1,0,1,0,0,1
895,1,0,0,0,0,1,1,0,1,0,1,1,1,1
896,1,0,0,0,0,1,0,0,1,1,0,1,0,1
897,0,1,0,1,0,0,1,1,1,0,0,1,0,1
898,1,1,0,0,0,0,0,0,1,1,1,1,0,1
899,1,1,0,0,0,0,0,1,1,1,0,0,0,1
900,1,1,0,0,0,0,0,1,1,1,0,1,0,1
901,1,0,0,0,1,1,0,0,1,0,0,1,0,1
902,1,1,0,0,1,0,0,0,0,0,0,1,0,1
903,1,1,0,0,1,0,0,0,1,1,1,1,0,1
904,0,1,0,0,1,0,1,0,1,0,0,0,1,1
905,1,1,0,1,1,0,0,0,1,0,0,0,0,1
906,1,1,1,0,1,0,0,0,1,1,0,0,0,1
907,1,0,0,1,1,0,0,1,1,0,0,0,1,1
908,1,0,1,0,1,1,0,0,1,1,0,1,1,1
909,1,1,0,1,0,0,0,0,0,0,1,1,0,1
910,1,0,0,1,0,1,0,1,1,0,1,1,1,1
911,1,1,1,0,1,0,0,1,0,0,0,0,0,0
912,1,1,0,1,1,0,1,1,1,1,0,0,0,1
913,1,1,0,0,0,0,0,0,1,1,1,0,0,1
914,1,0,0,1,1,1,0,1,0,0,1,1,1,1
915,1,1,0,0,0,0,0,0,1,0,0,1,0,1
916,1,1,0,0,1,0,0,0,1,1,0,1,0,1
917,0,1,0,1,0,0,1,1,0,0,0,1,0,1
918,1,1,0,1,1,0,0,1,0,0,0,0,0,1
919,1,1,0,0,1,0,0,0,1,1,0,1,0,1
920,0,1,0,0,1,0,0,0,1,1,0,1,1,1
921,1,1,0,0,1,0,0,1,1,0,1,1,0,1
922,0,1,0,0,1,1,1,0,1,0,0,1,1,1
923,0,0,0,0,1,0,1,1,1,0,0,0,0,1
